Item,Package Size,Module Size,Redundant Count
com.sun.xml.internal.ws.server.sei,42,28,438
com.sun.xml.internal.ws.transport.http.server,33,25,399
com.sun.xml.internal.ws.assembler.dev,11,9,149
com.sun.xml.internal.ws.dump,18,15,238
com.sun.xml.internal.ws.assembler.jaxws,4,4,60
com.sun.xml.internal.ws.model.wsdl,21,16,267
javax.xml.ws.handler.soap,6,6,106
com.sun.xml.internal.ws.encoding.xml,25,20,327
com.sun.xml.internal.ws.commons.xmlutil,13,13,211
com.sun.xml.internal.ws.config.metro.dev,4,4,60
com.sun.xml.internal.ws.config.metro.util,3,3,45
com.sun.xml.internal.ws.wsdl.writer,44,26,404
com.sun.xml.internal.ws.encoding.fastinfoset,17,16,239
javax.annotation,3,3,45
javax.xml.bind.util,9,9,151
com.sun.xml.internal.ws.model.soap,4,3,44
com.sun.xml.internal.ws.org.objectweb.asm,4,4,60
com.sun.xml.internal.ws.policy.sourcemodel.attach,13,12,195
com.sun.xml.internal.ws.protocol.xml,3,3,61
javax.xml.ws.spi.http,6,6,90
com.sun.xml.internal.ws.wsdl.writer.document,8,7,104
com.sun.xml.internal.ws.wsdl.writer.document.soap,5,4,59
com.sun.xml.internal.ws.wsdl.writer.document.soap12,5,5,75
com.sun.xml.internal.ws.wsdl.writer.document.xsd,5,5,75
com.sun.xml.internal.ws.wsdl.writer.document.http,3,3,45
sun.applet,24,19,296
java.awt.dnd,14,14,210
java.awt.dnd.peer,4,4,60
java.awt.font,11,10,165
java.awt.im,7,7,121
java.awt.image.renderable,7,6,105
java.awt.peer,11,10,149
sun.awt.dnd,14,14,210
sun.awt.geom,5,5,75
sun.awt.im,19,16,237
sun.awt.util,4,4,60
sun.java2d.pipe,20,18,284
sun.java2d.pipe.hw,8,7,104
sun.util,17,12,175
sun.java2d.cmm,8,7,104
sun.awt.datatransfer,20,18,300
sun.text,5,4,59
java.awt.im.spi,8,8,120
java.awt.print,10,9,134
javax.print,14,13,194
javax.print.attribute,5,5,75
javax.print.attribute.standard,5,5,75
java.beans.beancontext,7,6,105
java.util.stream,9,9,151
sun.nio.cs,12,12,196
sun.reflect,10,10,166
java.util.function,4,4,76
sun.net.www,27,12,181
sun.reflect.annotation,15,15,241
sun.reflect.generics.factory,6,6,90
sun.reflect.generics.repository,7,7,105
sun.reflect.generics.scope,3,3,45
java.lang.instrument,4,4,60
jdk.internal.org.objectweb.asm,4,4,60
sun.invoke,2,2,46
sun.invoke.empty,1,1,15
sun.invoke.util,9,9,151
jdk.net,8,7,104
sun.net.idn,6,5,90
sun.net.spi,11,8,117
sun.net.util,4,4,60
sun.net.www.protocol.file,9,9,135
sun.text.normalizer,6,5,74
java.nio.file.spi,10,9,134
java.nio.charset.spi,4,4,60
sun.nio.fs,22,19,314
java.time,12,11,180
sun.rmi.server,30,23,354
java.rmi.activation,11,10,165
sun.rmi.transport,28,17,276
java.rmi.dgc,6,6,90
sun.rmi.registry,19,17,285
sun.rmi.transport.tcp,18,16,270
sun.rmi.runtime,10,10,166
sun.security.provider.certpath,18,17,270
java.text.spi,3,3,45
sun.text.bidi,7,6,89
sun.util.calendar,9,9,151
sun.util.locale.provider,18,15,222
sun.util.resources,10,7,102
java.util.spi,3,3,45
java.time.chrono,13,12,195
java.time.format,15,15,241
java.time.temporal,11,11,181
java.time.zone,9,9,135
jdk.internal.util.xml,9,8,119
sun.util.locale,5,5,75
sun.util.spi,4,4,60
javax.activity,2,2,30
javax.annotation.processing,9,9,151
javax.lang.model.element,6,5,74
javax.lang.model.util,7,7,105
javax.tools,13,12,211
javax.lang.model.type,6,5,74
javax.management.monitor,11,11,181
javax.management.relation,10,10,166
javax.rmi.ssl,8,6,88
javax.management.timer,6,5,90
javax.print.event,5,5,75
sun.print,36,24,380
javax.script,5,5,75
javax.smartcardio,8,8,136
javax.transaction.xa,2,2,30
javax.swing.plaf.metal,25,20,311
javax.swing.text.html,25,21,327
sun.awt.event,2,2,30
javax.swing.undo,6,6,90
javax.swing.plaf.multi,12,11,164
sun.swing.plaf,3,3,45
sun.swing.text,16,16,256
sun.swing.text.html,1,1,15
javax.swing.text.html.parser,8,8,136
javax.swing.text.rtf,8,8,120
javax.xml.crypto,7,7,105
javax.xml.crypto.dsig.keyinfo,7,7,105
javax.xml.crypto.dom,5,5,75
javax.xml.crypto.dsig,10,10,150
javax.xml.crypto.dsig.spec,5,5,75
javax.xml.crypto.dsig.dom,6,6,90
jdk.internal,5,5,75
jdk.management.cmm,2,2,30
jdk.internal.instrumentation,13,9,131
jdk.internal.org.objectweb.asm.commons,9,9,135
jdk.internal.org.objectweb.asm.tree,4,4,60
jdk.internal.org.objectweb.asm.util,9,9,151
jdk.internal.org.objectweb.asm.signature,3,3,45
jdk.internal.org.objectweb.asm.tree.analysis,5,5,91
jdk.internal.org.xml.sax,3,3,45
jdk.internal.org.xml.sax.helpers,3,3,45
jdk.internal.util,1,1,15
jdk.internal.util.xml.impl,8,8,120
jdk.management.resource,10,10,166
jdk.management.resource.internal,14,13,210
jdk.management.resource.internal.inst,21,18,299
org.jcp.xml.dsig.internal,6,6,122
org.jcp.xml.dsig.internal.dom,34,29,462
org.omg.CORBA.DynAnyPackage,2,2,46
org.w3c.dom.bootstrap,6,6,90
org.w3c.dom.css,5,5,91
org.w3c.dom.stylesheets,3,3,61
org.w3c.dom.views,2,2,30
sun.applet.resources,2,2,30
sun.java2d.loops,16,14,224
sun.java2d.opengl,21,17,267
sun.java2d.x11,15,14,225
sun.java2d.xr,16,14,224
sun.awt.X11,50,34,526
sun.nio.cs.ext,1,1,31
sun.awt.resources,2,2,30
sun.dc,9,9,135
sun.dc.path,2,2,30
sun.dc.pr,8,7,104
sun.instrument,6,6,90
sun.java2d.cmm.lcms,8,7,104
sun.java2d.jules,13,11,163
sun.java2d.pisces,9,8,119
sun.launcher,11,10,149
sun.launcher.resources,2,2,30
sun.management.counter,3,3,45
sun.management.counter.perf,8,8,136
sun.management.jdp,10,9,150
sun.management.snmp,12,11,180
sun.management.snmp.jvminstr,15,15,241
sun.management.snmp.util,9,9,167
sun.management.snmp.jvmmib,7,7,105
sun.nio,3,3,61
sun.usagetracker,9,8,119
sun.net.ftp,8,8,120
sun.net.ftp.impl,14,13,194
sun.net.smtp,7,7,105
sun.net.www.http,12,12,180
sun.net.www.content.text,4,4,60
sun.net.www.protocol.ftp,11,11,165
sun.net.www.protocol.http.logging,3,3,61
sun.net.www.protocol.http.ntlm,10,9,134
sun.security.ssl,1,1,31
sun.net.www.protocol.jar,13,12,195
sun.net.www.protocol.mailto,7,7,105
sun.print.resources,2,2,30
sun.reflect.generics.parser,4,4,60
sun.reflect.generics.tree,4,4,60
sun.reflect.generics.visitor,6,6,90
sun.rmi.log,7,7,121
sun.security.jgss.spi,6,6,90
sun.security.jgss.spnego,12,12,196
sun.security.jgss.wrapper,14,13,194
sun.security.krb5.internal,15,14,209
sun.security.krb5.internal.crypto,12,12,196
sun.security.krb5.internal.ccache,11,11,165
sun.security.krb5.internal.rcache,16,15,256
sun.security.krb5.internal.util,8,8,136
sun.security.krb5.internal.crypto.dk,14,13,226
sun.security.pkcs,14,13,194
sun.security.timestamp,12,12,180
sun.security.pkcs10,10,10,150
sun.security.pkcs12,14,13,210
sun.security.rsa,16,15,256
sun.security.validator,11,11,181
sun.security.provider.certpath.ldap,18,16,254
sun.security.provider.certpath.ssl,10,9,150
sun.security.smartcardio,11,11,197
sun.security.tools,8,8,120
sun.security.tools.keytool,25,20,327
sun.security.tools.policytool,19,17,253
javax.crypto.interfaces,1,1,31
sun.swing.icon,5,5,75
sun.swing.plaf.windows,5,5,75
sun.text.resources,5,2,27
sun.tools.jar,13,12,195
sun.tools.jar.resources,2,2,30
sun.util.cldr,8,8,120
sun.util.logging.resources,2,2,30
dummy,38,26,410
